GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,TRBL_SUBA,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,C_NECTAA,NECTADIVA,URB_AREAA,CDA,STLEG_UPA,STLEG_LOA,ZCTAA,SUBMCDA,SD_ELMA,SD_SECA,SD_UNIA,UR,PCI,PUMAA,GEOID,TRBL_CTA,TRBL_BGA,NAME_E,AMP3E001,AMP3E002,AMP3E003,AMP3E004,AMP3E005,AMP3E006,AMP3E007,AMP3E008,AMP3E009,AMP3E010,AMP3E011,AMP3E012,AMP3E013,AMP3E014,AMP3E015,AMP3E016,AMP3E017,AMP3E018,AMP3E019,AMP3E020,AMP3E021,AMR8E001,NAME_M,AMP3M001,AMP3M002,AMP3M003,AMP3M004,AMP3M005,AMP3M006,AMP3M007,AMP3M008,AMP3M009,AMP3M010,AMP3M011,AMP3M012,AMP3M013,AMP3M014,AMP3M015,AMP3M016,AMP3M017,AMP3M018,AMP3M019,AMP3M020,AMP3M021,AMR8M001
"G7200670","2016-2020","PR",,,"Puerto Rico","72","Hormigueros Municipio","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72067",,,"Hormigueros Municipio, Puerto Rico",15731,63,17,7,0,0,0,39,0,0,0,15668,3360,412,0,0,0,11494,402,290,112,19848,"Hormigueros Municipio, Puerto Rico",,69,20,11,23,23,23,64,23,23,23,69,568,184,23,23,23,654,182,155,79,1567
"G7200690","2016-2020","PR",,,"Puerto Rico","72","Humacao Municipio","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72069",,,"Humacao Municipio, Puerto Rico",51586,613,440,0,0,173,0,0,0,0,0,50973,22706,10046,111,196,0,16947,967,659,308,21802,"Humacao Municipio, Puerto Rico",,305,214,34,34,206,34,34,34,34,34,305,1807,1473,178,150,34,1501,396,289,270,1523
"G7200710","2016-2020","PR",,,"Puerto Rico","72","Isabela Municipio","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72071",,,"Isabela Municipio, Puerto Rico",41084,719,350,111,19,0,0,87,152,46,106,40365,24516,2660,0,0,0,11694,1495,1267,228,16996,"Isabela Municipio, Puerto Rico",,251,172,100,31,30,30,83,146,75,126,251,1211,602,30,30,30,1185,550,494,195,1324
"G7200730","2016-2020","PR",,,"Puerto Rico","72","Jayuya Municipio","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72073",,,"Jayuya Municipio, Puerto Rico",14239,120,120,0,0,0,0,0,0,0,0,14119,7182,385,43,0,0,5921,588,268,320,16003,"Jayuya Municipio, Puerto Rico",,99,99,23,23,23,23,23,23,23,23,99,980,463,69,23,23,904,345,228,240,3126
"G7200750","2016-2020","PR",,,"Puerto Rico","72","Juana Díaz Municipio","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72075",,,"Juana Díaz Municipio, Puerto Rico",45414,82,70,3,9,0,0,0,0,0,0,45332,18677,4130,26,106,0,4107,18286,4842,13444,20889,"Juana Díaz Municipio, Puerto Rico",,72,70,5,13,30,30,30,30,30,30,72,1273,823,41,137,30,892,1306,815,1377,1500
"G7200770","2016-2020","PR",,,"Puerto Rico","72","Juncos Municipio","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72077",,,"Juncos Municipio, Puerto Rico",38471,221,140,0,0,0,0,81,0,0,0,38250,16412,6571,94,87,0,10954,4132,744,3388,20350,"Juncos Municipio, Puerto Rico",,147,127,30,30,30,30,102,30,30,30,147,1243,1206,101,135,30,1347,1049,368,1019,1801
"G7200790","2016-2020","PR",,,"Puerto Rico","72","Lajas Municipio","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72079",,,"Lajas Municipio, Puerto Rico",22391,404,237,0,0,0,0,167,0,0,0,21987,5578,249,0,0,0,15357,803,759,44,14439,"Lajas Municipio, Puerto Rico",,185,140,27,27,27,27,126,27,27,27,185,763,145,27,27,27,847,383,383,53,954
"G7200810","2016-2020","PR",,,"Puerto Rico","72","Lares Municipio","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72081",,,"Lares Municipio, Puerto Rico",24945,123,45,0,0,0,0,78,0,0,0,24822,17742,299,0,0,0,6386,395,273,122,16841,"Lares Municipio, Puerto Rico",,79,37,27,27,27,27,79,27,27,27,79,917,154,27,27,27,864,217,189,95,1421
"G7200830","2016-2020","PR",,,"Puerto Rico","72","Las Marías Municipio","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72083",,,"Las Marías Municipio, Puerto Rico",8131,52,34,0,0,0,0,18,0,0,0,8079,4035,83,0,0,0,3565,396,321,75,14765,"Las Marías Municipio, Puerto Rico",,52,42,20,20,20,20,31,20,20,20,52,463,61,20,20,20,443,208,195,71,3431
"G7200850","2016-2020","PR",,,"Puerto Rico","72","Las Piedras Municipio","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72085",,,"Las Piedras Municipio, Puerto Rico",37233,88,33,20,0,17,0,0,18,0,18,37145,5739,26064,31,2,0,4775,534,245,289,22848,"Las Piedras Municipio, Puerto Rico",,63,39,32,30,27,30,30,28,30,28,63,1052,1351,51,5,30,999,250,156,197,2487
"G7200870","2016-2020","PR",,,"Puerto Rico","72","Loíza Municipio","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72087",,,"Loíza Municipio, Puerto Rico",25164,84,6,34,0,44,0,0,0,0,0,25080,6079,9233,46,14,0,9422,286,201,85,17363,"Loíza Municipio, Puerto Rico",,77,10,32,27,69,27,27,27,27,27,77,656,884,55,21,27,867,98,89,72,1481
"G7200890","2016-2020","PR",,,"Puerto Rico","72","Luquillo Municipio","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72089",,,"Luquillo Municipio, Puerto Rico",17924,146,136,10,0,0,0,0,0,0,0,17778,9093,1662,10,33,0,5598,1382,1150,232,21805,"Luquillo Municipio, Puerto Rico",,81,81,16,23,23,23,23,23,23,23,81,694,382,16,51,23,661,423,379,145,2011
"G7200910","2016-2020","PR",,,"Puerto Rico","72","Manatí Municipio","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72091",,,"Manatí Municipio, Puerto Rico",38062,878,620,60,0,16,0,128,54,0,54,37184,28074,1374,29,125,0,4388,3194,2966,228,18885,"Manatí Municipio, Puerto Rico",,239,203,67,30,26,30,74,63,30,63,239,954,388,47,92,30,692,596,609,180,1437
"G7200930","2016-2020","PR",,,"Puerto Rico","72","Maricao Municipio","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72093",,,"Maricao Municipio, Puerto Rico",5900,54,54,0,0,0,0,0,0,0,0,5846,2886,96,22,0,0,2617,225,225,0,15387,"Maricao Municipio, Puerto Rico",282,56,56,20,20,20,20,20,20,20,20,280,503,100,35,20,20,554,149,149,20,2579
"G7200950","2016-2020","PR",,,"Puerto Rico","72","Maunabo Municipio","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72095",,,"Maunabo Municipio, Puerto Rico",10568,156,156,0,0,0,0,0,0,0,0,10412,897,7531,8,0,0,1965,11,1,10,20561,"Maunabo Municipio, Puerto Rico",,193,193,23,23,23,23,23,23,23,23,193,316,671,12,23,23,592,15,3,15,2989
"G7200970","2016-2020","PR",,,"Puerto Rico","72","Mayagüez Municipio","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72097",,,"Mayagüez Municipio, Puerto Rico",73336,569,449,47,0,0,3,52,18,0,18,72767,17744,2215,184,5,0,50304,2315,1528,787,14761,"Mayagüez Municipio, Puerto Rico",,258,247,40,34,34,10,37,19,34,19,258,1117,401,285,7,34,1382,537,421,364,972
"G7200990","2016-2020","PR",,,"Puerto Rico","72","Moca Municipio","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72099",,,"Moca Municipio, Puerto Rico",35547,255,102,53,0,27,0,34,39,0,39,35292,28468,1385,0,0,0,4288,1151,1065,86,16033,"Moca Municipio, Puerto Rico",,137,69,65,30,44,30,53,63,30,63,137,983,483,30,30,30,823,433,434,61,1254
"G7201010","2016-2020","PR",,,"Puerto Rico","72","Morovis Municipio","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72101",,,"Morovis Municipio, Puerto Rico",30652,131,95,19,17,0,0,0,0,0,0,30521,24306,855,20,0,0,1650,3690,1565,2125,21191,"Morovis Municipio, Puerto Rico",,86,70,30,26,30,30,30,30,30,30,86,1154,355,33,30,30,570,909,550,770,1404
"G7201030","2016-2020","PR",,,"Puerto Rico","72","Naguabo Municipio","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72103",,,"Naguabo Municipio, Puerto Rico",25931,258,162,59,0,0,0,37,0,0,0,25673,15986,805,0,85,0,7944,853,388,465,19224,"Naguabo Municipio, Puerto Rico",,198,149,95,27,27,27,58,27,27,27,198,1456,435,27,75,27,1446,424,242,358,2584
"G7201050","2016-2020","PR",,,"Puerto Rico","72","Naranjito Municipio","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72105",,,"Naranjito Municipio, Puerto Rico",27719,1,1,0,0,0,0,0,0,0,0,27718,21132,1574,0,0,0,297,4715,2741,1974,18778,"Naranjito Municipio, Puerto Rico",,2,2,27,27,27,27,27,27,27,27,2,1282,500,27,27,27,155,1282,993,723,2655
"G7201070","2016-2020","PR",,,"Puerto Rico","72","Orocovis Municipio","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72107",,,"Orocovis Municipio, Puerto Rico",20608,65,36,29,0,0,0,0,0,0,0,20543,15317,879,50,0,0,1602,2695,755,1940,15805,"Orocovis Municipio, Puerto Rico",,61,42,45,27,27,27,27,27,27,27,61,772,376,51,27,27,367,636,278,603,1984
"G7201090","2016-2020","PR",,,"Puerto Rico","72","Patillas Municipio","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72109",,,"Patillas Municipio, Puerto Rico",16591,46,46,0,0,0,0,0,0,0,0,16545,1174,12846,0,0,0,2305,220,220,0,17138,"Patillas Municipio, Puerto Rico",,75,75,23,23,23,23,23,23,23,23,75,350,684,23,23,23,602,199,199,23,1640
"G7201110","2016-2020","PR",,,"Puerto Rico","72","Peñuelas Municipio","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72111",,,"Peñuelas Municipio, Puerto Rico",19797,114,83,0,0,0,0,0,31,0,31,19683,14000,607,0,24,0,4666,386,348,38,17313,"Peñuelas Municipio, Puerto Rico",,83,69,23,23,23,23,23,48,23,48,83,765,323,23,35,23,670,219,222,46,1263
"G7201130","2016-2020","PR",,,"Puerto Rico","72","Ponce Municipio","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72113",,,"Ponce Municipio, Puerto Rico",135674,933,656,117,0,21,0,50,89,0,89,134741,96911,7992,142,38,0,10334,19324,9650,9674,17263,"Ponce Municipio, Puerto Rico",,311,284,77,34,34,34,55,89,34,89,311,2117,855,130,44,34,1225,1604,1197,1230,679
"G7201150","2016-2020","PR",,,"Puerto Rico","72","Quebradillas Municipio","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72115",,,"Quebradillas Municipio, Puerto Rico",23261,344,250,26,0,0,0,53,15,0,15,22917,19865,562,25,0,0,1885,580,444,136,17425,"Quebradillas Municipio, Puerto Rico",,209,177,42,27,27,27,66,26,27,26,209,890,388,42,27,27,669,325,295,153,2409
"G7201170","2016-2020","PR",,,"Puerto Rico","72","Rincón Municipio","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72117",,,"Rincón Municipio, Puerto Rico",13849,1341,1138,22,0,0,0,0,181,0,181,12508,8898,68,0,0,0,495,3047,315,2732,20145,"Rincón Municipio, Puerto Rico",,293,272,35,23,23,23,23,117,23,117,293,607,56,23,23,23,294,611,281,521,4764
"G7201190","2016-2020","PR",,,"Puerto Rico","72","Río Grande Municipio","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72119",,,"Río Grande Municipio, Puerto Rico",48828,246,171,43,0,0,0,32,0,0,0,48582,22430,6728,102,127,0,15517,3678,3096,582,23738,"Río Grande Municipio, Puerto Rico",,159,111,69,30,30,30,51,30,30,30,159,1311,1082,88,105,30,1458,725,691,306,1270
"G7201210","2016-2020","PR",,,"Puerto Rico","72","Sabana Grande Municipio","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72121",,,"Sabana Grande Municipio, Puerto Rico",22140,143,123,1,0,5,0,14,0,0,0,21997,14008,405,69,0,0,6660,855,569,286,18290,"Sabana Grande Municipio, Puerto Rico",,100,98,3,27,8,27,23,27,27,27,100,1006,196,106,27,27,1060,322,274,195,2416
"G7201230","2016-2020","PR",,,"Puerto Rico","72","Salinas Municipio","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72123",,,"Salinas Municipio, Puerto Rico",27638,116,19,66,4,18,0,0,9,0,9,27522,14219,9799,0,0,0,1044,2460,2240,220,17694,"Salinas Municipio, Puerto Rico",,85,31,74,8,27,27,27,15,27,15,85,1085,983,27,27,27,440,605,610,164,1620
"G7201250","2016-2020","PR",,,"Puerto Rico","72","San Germán Municipio","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72125",,,"San Germán Municipio, Puerto Rico",30811,299,262,0,10,8,0,19,0,0,0,30512,17443,470,9,0,22,11609,959,925,34,16561,"San Germán Municipio, Puerto Rico",,150,150,30,21,13,30,29,30,30,30,150,960,213,15,30,36,1005,325,318,46,1369
"G7201270","2016-2020","PR",,,"Puerto Rico","72","San Juan Municipio","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72127",,,"San Juan Municipio, Puerto Rico",326953,6556,4913,577,0,665,0,295,106,11,95,320397,182750,43077,732,194,71,61521,32052,14395,17657,23642,"San Juan Municipio, Puerto Rico",,822,672,178,34,322,34,128,92,18,90,822,3512,2495,177,102,52,2669,1987,1253,1756,682
"G7201290","2016-2020","PR",,,"Puerto Rico","72","San Lorenzo Municipio","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72129",,,"San Lorenzo Municipio, Puerto Rico",36586,148,9,22,0,117,0,0,0,0,0,36438,18476,11322,0,0,0,5277,1363,338,1025,19385,"San Lorenzo Municipio, Puerto Rico",,122,19,35,30,115,30,30,30,30,30,122,1290,1313,30,30,30,1119,436,234,385,1749
"G7201310","2016-2020","PR",,,"Puerto Rico","72","San Sebastián Municipio","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72131",,,"San Sebastián Municipio, Puerto Rico",36292,1370,1068,0,0,12,0,124,166,0,166,34922,21507,1352,0,96,0,10353,1614,614,1000,15995,"San Sebastián Municipio, Puerto Rico",,371,296,30,30,20,30,100,189,30,189,371,1177,462,30,109,30,1232,462,288,370,1431
"G7201330","2016-2020","PR",,,"Puerto Rico","72","Santa Isabel Municipio","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72133",,,"Santa Isabel Municipio, Puerto Rico",21474,48,48,0,0,0,0,0,0,0,0,21426,10731,7153,22,0,0,648,2872,2614,258,20000,"Santa Isabel Municipio, Puerto Rico",,72,72,27,27,27,27,27,27,27,27,72,902,800,34,27,27,283,885,860,309,1893
"G7201350","2016-2020","PR",,,"Puerto Rico","72","Toa Alta Municipio","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72135",,,"Toa Alta Municipio, Puerto Rico",72450,914,712,123,0,19,5,55,0,0,0,71536,57420,5096,99,23,0,4405,4493,2591,1902,27626,"Toa Alta Municipio, Puerto Rico",,332,312,94,34,33,11,87,34,34,34,332,1597,842,111,36,34,1048,978,756,661,1617
"G7201370","2016-2020","PR",,,"Puerto Rico","72","Toa Baja Municipio","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72137",,,"Toa Baja Municipio, Puerto Rico",76008,1021,865,71,0,0,0,51,34,0,34,74987,49606,8651,5,0,0,9466,7259,4578,2681,25090,"Toa Baja Municipio, Puerto Rico",,342,325,58,34,34,34,58,53,34,53,342,1696,1129,8,34,34,1357,979,945,522,1296
"G7201390","2016-2020","PR",,,"Puerto Rico","72","Trujillo Alto Municipio","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72139",,,"Trujillo Alto Municipio, Puerto Rico",65011,574,530,0,0,0,0,0,44,0,44,64437,47048,6741,78,105,0,3930,6535,2047,4488,32611,"Trujillo Alto Municipio, Puerto Rico",,213,202,34,34,34,34,34,71,34,71,213,1543,1119,66,146,34,816,1144,549,1032,1877
"G7201410","2016-2020","PR",,,"Puerto Rico","72","Utuado Municipio","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72141",,,"Utuado Municipio, Puerto Rico",28041,273,164,21,0,0,0,88,0,0,0,27768,12464,235,0,15,0,14460,594,249,345,15021,"Utuado Municipio, Puerto Rico",,130,94,33,27,27,27,89,27,27,27,130,1066,140,27,24,27,1036,281,141,228,1394
"G7201430","2016-2020","PR",,,"Puerto Rico","72","Vega Alta Municipio","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72143",,,"Vega Alta Municipio, Puerto Rico",36559,525,296,127,0,0,0,89,13,13,0,36034,22004,3178,0,0,0,6714,4138,3695,443,20809,"Vega Alta Municipio, Puerto Rico",,226,180,115,30,30,30,82,22,22,30,226,1564,947,30,30,30,1373,1064,1028,392,1332
"G7201450","2016-2020","PR",,,"Puerto Rico","72","Vega Baja Municipio","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72145",,,"Vega Baja Municipio, Puerto Rico",51089,1493,1347,8,0,0,1,137,0,0,0,49596,36493,2465,47,8,0,6085,4498,4314,184,20126,"Vega Baja Municipio, Puerto Rico",,408,412,12,34,34,2,83,34,34,34,408,1270,533,73,18,34,1062,858,843,89,1276
"G7201470","2016-2020","PR",,,"Puerto Rico","72","Vieques Municipio","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72147",,,"Vieques Municipio, Puerto Rico",8508,548,520,28,0,0,0,0,0,0,0,7960,3255,826,9,14,0,3645,211,105,106,14040,"Vieques Municipio, Puerto Rico",,407,405,44,20,20,20,20,20,20,20,407,833,459,14,25,20,910,201,119,154,1455
"G7201490","2016-2020","PR",,,"Puerto Rico","72","Villalba Municipio","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72149",,,"Villalba Municipio, Puerto Rico",21899,53,36,17,0,0,0,0,0,0,0,21846,12180,927,0,0,0,2217,6522,1050,5472,19355,"Villalba Municipio, Puerto Rico",,44,35,25,27,27,27,27,27,27,27,44,923,378,27,27,27,544,872,420,808,1702
"G7201510","2016-2020","PR",,,"Puerto Rico","72","Yabucoa Municipio","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US72151",,,"Yabucoa Municipio, Puerto Rico",32867,22,22,0,0,0,0,0,0,0,0,32845,4451,22270,0,0,0,5463,661,391,270,16828,"Yabucoa Municipio, Puerto Rico",,36,36,30,30,30,30,30,30,30,30,36,843,1341,30,30,30,952,304,239,187,1805
